id,name,supertype,subtypes,level,hp,types,evolvesFrom,abilities,attacks,weaknesses,retreatCost,convertedRetreatCost,set,number,artist,rarity,flavorText,nationalPokedexNumbers,legalities,images,tcgplayer,cardmarket,evolvesTo,resistances,rules
neo3-22,Raikou,Pokémon,['Basic'],26,60,['Lightning'],,"[{'name': 'Legendary Body', 'text': ""As long as Raikou is your Active Pokémon, Raikou and Energy cards attached to it aren't affected by effects from Trainer cards other than Stadium cards. As long as this Power is active, discard any Trainer cards attached to Raikou. (This power works even if Raikou is Asleep, Confused, or Paralyzed.)"", 'type': 'Pokémon Power'}]","[{'name': 'Lightning Spark', 'cost': ['Lightning', 'Lightning', 'Lightning'], 'convertedEnergyCost': 3, 'damage': '30', 'text': ""If your opponent has any Benched Pokémon, flip a coin. If heads, choose 1 of them and this attack does 20 damage to it. (Don't apply Weakness and Resistance for Benched Pokémon.)""}]","[{'type': 'Fighting', 'value': '×2'}]",,,"{'id': 'neo3', 'name': 'Neo Revelation', 'series': 'Neo', 'printedTotal': 64, 'total': 66, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'N3', 'releaseDate': '2001/09/21', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/neo3/symbol.png', 'logo': 'https://images.pokemontcg.io/neo3/logo.png'}}",22,Naoyo Kimura,Rare,A Pokémon that races across the land while barking a cry that sounds like crashing thunder.,[243],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/neo3/22.png', 'large': 'https://images.pokemontcg.io/neo3/22_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/neo3-22', 'updatedAt': '2026/03/26', 'prices': {'1stEdition': {'low': 25.0, 'mid': 36.62, 'high': 89.99, 'market': 44.22, 'directLow': 66.56}, 'unlimited': {'low': 7.01, 'mid': 9.01, 'high': 36.0, 'market': 14.28, 'directLow': None}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/neo3-22', 'updatedAt': '2026/03/25', 'prices': {'averageSellPrice': 11.34, 'lowPrice': 1.0, 'trendPrice': 14.78, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 5.81, 'lowPriceExPlus': 8.0, 'avg1': 4.0, 'avg7': 14.81, 'avg30': 10.04, 'reverseHoloAvg1': 3.5, 'reverseHoloAvg7': 4.34, 'reverseHoloAvg30': 4.34}}",,,
neo3-23,Skarmory,Pokémon,['Basic'],29,60,['Metal'],,,"[{'name': 'Fury Attack', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '10×', 'text': 'Flip 2 coins. This attack does 10 damage times the number of heads.'}, {'name': 'Agility', 'cost': ['Metal', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '20', 'text': ""Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Skarmory.""}]","[{'type': 'Fire', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,"{'id': 'neo3', 'name': 'Neo Revelation', 'series': 'Neo', 'printedTotal': 64, 'total': 66, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'N3', 'releaseDate': '2001/09/21', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/neo3/symbol.png', 'logo': 'https://images.pokemontcg.io/neo3/logo.png'}}",23,Aya Kusube,Rare,"After nesting in bramble bushes, the wings of its chicks grow hard from scratches by thorns.",[227],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/neo3/23.png', 'large': 'https://images.pokemontcg.io/neo3/23_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/neo3-23', 'updatedAt': '2026/03/26', 'prices': {'1stEdition': {'low': 17.84, 'mid': 19.34, 'high': 24.99, 'market': 21.87, 'directLow': None}, 'unlimited': {'low': 5.0, 'mid': 8.75, 'high': 16.67, 'market': 8.9, 'directLow': None}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/neo3-23', 'updatedAt': '2026/03/25', 'prices': {'averageSellPrice': 6.63, 'lowPrice': 0.75, 'trendPrice': 5.65, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 3.16, 'lowPriceExPlus': 4.0, 'avg1': 8.88, 'avg7': 6.09, 'avg30': 6.32, 'reverseHoloAvg1': 3.0, 'reverseHoloAvg7': 2.39, 'reverseHoloAvg30': 2.39}}",,"[{'type': 'Grass', 'value': '-30'}]",
neo3-24,Sneasel,Pokémon,['Basic'],32,60,['Darkness'],,,"[{'name': 'Swipe', 'cost': ['Darkness'], 'convertedEnergyCost': 1, 'damage': '', 'text': ""Flip a coin. If heads, discard all Trainer cards attached to your opponent's Pokémon.""}, {'name': 'Quick Attack', 'cost': ['Colorless', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '10+', 'text': 'Flip a coin. If heads, this attack does 10 damage plus 20 more damage.'}]",,,,"{'id': 'neo3', 'name': 'Neo Revelation', 'series': 'Neo', 'printedTotal': 64, 'total': 66, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'N3', 'releaseDate': '2001/09/21', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/neo3/symbol.png', 'logo': 'https://images.pokemontcg.io/neo3/logo.png'}}",24,Sumiyoshi Kizuki,Rare,"Its paws conceal sharp claws. If attacked, it suddenly extends the claws and startles its enemy.",[215],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/neo3/24.png', 'large': 'https://images.pokemontcg.io/neo3/24_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/neo3-24', 'updatedAt': '2026/03/26', 'prices': {'1stEdition': {'low': 6.26, 'mid': 7.99, 'high': 15.0, 'market': 8.6, 'directLow': None}, 'unlimited': {'low': 3.99, 'mid': 6.28, 'high': 99.88, 'market': 6.11, 'directLow': 4.75}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/neo3-24', 'updatedAt': '2026/03/25', 'prices': {'averageSellPrice': 3.9, 'lowPrice': 0.89, 'trendPrice': 3.21, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 0.0, 'lowPriceExPlus': 2.8, 'avg1': 4.58, 'avg7': 3.68, 'avg30': 3.91, 'reverseHoloAvg1': 0.0, 'reverseHoloAvg7': 0.0, 'reverseHoloAvg30': 0.0}}",['Weavile'],"[{'type': 'Psychic', 'value': '-30'}]",
neo3-25,Starmie,Pokémon,['Stage 1'],31,70,['Psychic'],Staryu,,"[{'name': 'Confuse Ray', 'cost': ['Water'], 'convertedEnergyCost': 1, 'damage': '10', 'text': 'Flip a coin. If heads, the Defending Pokémon is now Confused.'}, {'name': 'Core Stream', 'cost': ['Psychic', 'Psychic', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '', 'text': ""Choose an Energy type other than Colorless. This attack does 20 damage to each of your opponent's Pokémon with any Energy cards of that type attached to it. Don't apply Weakness and Resistance.""}]","[{'type': 'Psychic', 'value': '×2'}]",['Colorless'],1.0,"{'id': 'neo3', 'name': 'Neo Revelation', 'series': 'Neo', 'printedTotal': 64, 'total': 66, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'N3', 'releaseDate': '2001/09/21', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/neo3/symbol.png', 'logo': 'https://images.pokemontcg.io/neo3/logo.png'}}",25,"Keita Komatsuya, CR CG gangs",Rare,The center section of its body is called the core. It glows in a different color each time it is seen.,[121],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/neo3/25.png', 'large': 'https://images.pokemontcg.io/neo3/25_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/neo3-25', 'updatedAt': '2026/03/26', 'prices': {'1stEdition': {'low': 7.0, 'mid': 9.37, 'high': 24.9, 'market': 10.3, 'directLow': None}, 'unlimited': {'low': 2.81, 'mid': 4.99, 'high': 14.9, 'market': 5.41, 'directLow': None}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/neo3-25', 'updatedAt': '2026/03/25', 'prices': {'averageSellPrice': 5.86, 'lowPrice': 0.4, 'trendPrice': 6.14, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 12.47, 'lowPriceExPlus': 2.0, 'avg1': 2.99, 'avg7': 4.75, 'avg30': 4.37, 'reverseHoloAvg1': 13.0, 'reverseHoloAvg7': 10.56, 'reverseHoloAvg30': 5.52}}",,,
neo3-26,Sudowoodo,Pokémon,['Basic'],27,60,['Fighting'],,"[{'name': 'Mimic', 'text': ""As long as Sudowoodo is your Active Pokémon, it copies all of the Defending Pokémon's attacks, including their costs. This power can't be used if Sudowoodo is Asleep, Confused, or Paralyzed."", 'type': 'Pokémon Power'}]","[{'name': 'Slam', 'cost': ['Colorless', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '20×', 'text': 'Flip 2 coins. This attack does 20 damage times the number of heads.'}]","[{'type': 'Water', 'value': '×2'}]","['Colorless', 'Colorless', 'Colorless']",3.0,"{'id': 'neo3', 'name': 'Neo Revelation', 'series': 'Neo', 'printedTotal': 64, 'total': 66, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'N3', 'releaseDate': '2001/09/21', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/neo3/symbol.png', 'logo': 'https://images.pokemontcg.io/neo3/logo.png'}}",26,Sumiyoshi Kizuki,Rare,"It disguises itself as a tree to avoid attack. It hates water, so it will disappear if it starts raining.",[185],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/neo3/26.png', 'large': 'https://images.pokemontcg.io/neo3/26_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/neo3-26', 'updatedAt': '2026/03/26', 'prices': {'1stEdition': {'low': 11.75, 'mid': 20.0, 'high': 25.36, 'market': 13.97, 'directLow': None}, 'unlimited': {'low': 3.99, 'mid': 6.6, 'high': 9.99, 'market': 6.57, 'directLow': None}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/neo3-26', 'updatedAt': '2026/03/25', 'prices': {'averageSellPrice': 4.46, 'lowPrice': 1.0, 'trendPrice': 4.62, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 1.5, 'lowPriceExPlus': 3.49, 'avg1': 6.26, 'avg7': 4.66, 'avg30': 4.38, 'reverseHoloAvg1': 1.5, 'reverseHoloAvg7': 1.5, 'reverseHoloAvg30': 1.5}}",,,
neo3-27,Suicune,Pokémon,['Basic'],25,60,['Water'],,"[{'name': 'Legendary Body', 'text': ""As long as Suicune is your Active Pokémon, Suicune and Energy cards attached to it aren't affected by effects from Trainer cards other than Stadium cards. As long as this Power is active, discard any Trainer cards attached to Suicune. (This power works even if Suicune is Asleep, Confused, or Paralyzed.)"", 'type': 'Pokémon Power'}]","[{'name': 'Crystal Wave', 'cost': ['Water', 'Water', 'Water'], 'convertedEnergyCost': 3, 'damage': '30+', 'text': 'Flip a coin. If heads, this attack does 30 damage plus 10 more damage. If tails, this attack does 30 damage and, if your opponent has any Benched Pokémon, he or she chooses 1 of them and switches it with the Defending Pokémon. (Do the damage before switching the Pokémon.)'}]","[{'type': 'Lightning', 'value': '×2'}]",,,"{'id': 'neo3', 'name': 'Neo Revelation', 'series': 'Neo', 'printedTotal': 64, 'total': 66, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'N3', 'releaseDate': '2001/09/21', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/neo3/symbol.png', 'logo': 'https://images.pokemontcg.io/neo3/logo.png'}}",27,Naoyo Kimura,Rare,This Pokémon races across the land. It is said that north winds will somehow blow whenever it appears.,[245],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/neo3/27.png', 'large': 'https://images.pokemontcg.io/neo3/27_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/neo3-27', 'updatedAt': '2026/03/26', 'prices': {'1stEdition': {'low': 39.12, 'mid': 53.85, 'high': 62.99, 'market': 43.44, 'directLow': None}, 'unlimited': {'low': 14.66, 'mid': 19.5, 'high': 49.99, 'market': 19.29, 'directLow': None}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/neo3-27', 'updatedAt': '2026/03/25', 'prices': {'averageSellPrice': 13.06, 'lowPrice': 1.97, 'trendPrice': 13.68, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 9.9, 'lowPriceExPlus': 8.0, 'avg1': 9.99, 'avg7': 12.45, 'avg30': 11.89, 'reverseHoloAvg1': 15.99, 'reverseHoloAvg7': 4.77, 'reverseHoloAvg30': 4.77}}",,,
neo3-28,Flaaffy,Pokémon,['Stage 1'],32,70,['Lightning'],Mareep,,"[{'name': 'Electric Punch', 'cost': ['Lightning'], 'convertedEnergyCost': 1, 'damage': '20', 'text': ''}, {'name': 'Tail Shock', 'cost': ['Lightning', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '30', 'text': ""Flip a coin. If heads, this attack does 10 damage to each of your opponent's Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)""}]","[{'type': 'Fighting', 'value': '×2'}]",['Colorless'],1.0,"{'id': 'neo3', 'name': 'Neo Revelation', 'series': 'Neo', 'printedTotal': 64, 'total': 66, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'N3', 'releaseDate': '2001/09/21', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/neo3/symbol.png', 'logo': 'https://images.pokemontcg.io/neo3/logo.png'}}",28,Toshinao Aoki,Uncommon,Its fluffy fleece easily stores electricity. Its rubbery hide keeps it from being electrocuted.,[180],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/neo3/28.png', 'large': 'https://images.pokemontcg.io/neo3/28_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/neo3-28', 'updatedAt': '2026/03/26', 'prices': {'1stEdition': {'low': 3.0, 'mid': 3.81, 'high': 14.99, 'market': 3.35, 'directLow': None}, 'unlimited': {'low': 0.74, 'mid': 1.42, 'high': 21.8, 'market': 1.8, 'directLow': None}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/neo3-28', 'updatedAt': '2026/03/24', 'prices': {'averageSellPrice': 1.33, 'lowPrice': 0.05, 'trendPrice': 1.13, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 0.0, 'lowPriceExPlus': 0.2, 'avg1': 0.05, 'avg7': 0.98, 'avg30': 1.18, 'reverseHoloAvg1': 0.0, 'reverseHoloAvg7': 0.0, 'reverseHoloAvg30': 0.0}}",['Ampharos'],,
neo3-29,Golbat,Pokémon,['Stage 1'],27,60,['Grass'],Zubat,,"[{'name': 'Screech', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '', 'text': 'Until the end of your next turn, if an attack damages the Defending Pokémon (after applying Weakness and Resistance), that attack does 20 more damage to the Defending Pokémon.'}, {'name': 'Poison Bite', 'cost': ['Grass', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '10', 'text': 'If this attack damages the Defending Pokémon, the Defending Pokémon is now Poisoned and you remove a number of damage counters from Golbat equal to half that damage (rounded up to the nearest 10). If Golbat has fewer damage counters than that, remove all of them. Either way, the Defending Pokémon is now Poisoned.'}]","[{'type': 'Psychic', 'value': '×2'}]",,,"{'id': 'neo3', 'name': 'Neo Revelation', 'series': 'Neo', 'printedTotal': 64, 'total': 66, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'N3', 'releaseDate': '2001/09/21', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/neo3/symbol.png', 'logo': 'https://images.pokemontcg.io/neo3/logo.png'}}",29,Masako Yamashita,Uncommon,"It can drink more than 10 ounces of blood at once. If it has too much, it gets heavy and flies clumsily.",[42],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/neo3/29.png', 'large': 'https://images.pokemontcg.io/neo3/29_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/neo3-29', 'updatedAt': '2026/03/26', 'prices': {'1stEdition': {'low': 1.35, 'mid': 2.72, 'high': 4.99, 'market': 2.72, 'directLow': None}, 'unlimited': {'low': 0.35, 'mid': 0.97, 'high': 23.0, 'market': 1.08, 'directLow': 0.47}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/neo3-29', 'updatedAt': '2026/03/24', 'prices': {'averageSellPrice': 0.91, 'lowPrice': 0.05, 'trendPrice': 0.96, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 0.0, 'lowPriceExPlus': 0.2, 'avg1': 1.2, 'avg7': 0.91, 'avg30': 1.09, 'reverseHoloAvg1': 0.0, 'reverseHoloAvg7': 0.0, 'reverseHoloAvg30': 0.0}}",['Crobat'],"[{'type': 'Fighting', 'value': '-30'}]",
neo3-30,Graveler,Pokémon,['Stage 1'],32,70,['Fighting'],Geodude,,"[{'name': 'Earthquake', 'cost': ['Fighting', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '40', 'text': ""Does 10 damage to each of your own Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)""}, {'name': 'Rock Tumble', 'cost': ['Fighting', 'Fighting', 'Fighting'], 'convertedEnergyCost': 3, 'damage': '50', 'text': ""Don't apply Resistance.""}]","[{'type': 'Grass', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,"{'id': 'neo3', 'name': 'Neo Revelation', 'series': 'Neo', 'printedTotal': 64, 'total': 66, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'N3', 'releaseDate': '2001/09/21', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/neo3/symbol.png', 'logo': 'https://images.pokemontcg.io/neo3/logo.png'}}",30,Yukiko Baba,Uncommon,"With a free and uncaring nature, it doesn't mind if pieces break off while it rolls down mountains.",[75],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/neo3/30.png', 'large': 'https://images.pokemontcg.io/neo3/30_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/neo3-30', 'updatedAt': '2026/03/26', 'prices': {'1stEdition': {'low': 1.49, 'mid': 2.42, 'high': 5.0, 'market': 2.17, 'directLow': None}, 'unlimited': {'low': 0.31, 'mid': 0.98, 'high': 20.78, 'market': 0.99, 'directLow': 0.37}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/neo3-30', 'updatedAt': '2026/03/24', 'prices': {'averageSellPrice': 0.88, 'lowPrice': 0.05, 'trendPrice': 0.55, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 0.4, 'lowPriceExPlus': 0.15, 'avg1': 0.2, 'avg7': 0.57, 'avg30': 0.82, 'reverseHoloAvg1': 0.4, 'reverseHoloAvg7': 0.4, 'reverseHoloAvg30': 0.4}}",['Golem'],,
neo3-31,Jynx,Pokémon,['Basic'],20,60,['Water'],,,"[{'name': 'Freezing Kiss Goodnight', 'cost': ['Water'], 'convertedEnergyCost': 1, 'damage': '', 'text': 'The Defending Pokémon is now Asleep.'}, {'name': 'Strange Dance', 'cost': ['Psychic', 'Psychic', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '20+', 'text': 'Flip a coin. If heads, this attack does 20 damage plus 20 more damage and the Defending Pokémon is now Confused. If tails, this attack does 20 damage.'}]","[{'type': 'Psychic', 'value': '×2'}]",['Colorless'],1.0,"{'id': 'neo3', 'name': 'Neo Revelation', 'series': 'Neo', 'printedTotal': 64, 'total': 66, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'N3', 'releaseDate': '2001/09/21', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/neo3/symbol.png', 'logo': 'https://images.pokemontcg.io/neo3/logo.png'}}",31,Tomokazu Komiya,Uncommon,It rocks its body rhythmically. It appears to alter the rhythm depending on how it is feeling.,[124],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/neo3/31.png', 'large': 'https://images.pokemontcg.io/neo3/31_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/neo3-31', 'updatedAt': '2026/03/26', 'prices': {'1stEdition': {'low': 8.67, 'mid': 11.99, 'high': 14.99, 'market': 7.51, 'directLow': None}, 'unlimited': {'low': 1.19, 'mid': 3.25, 'high': 96.95, 'market': 3.84, 'directLow': 29.98}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/neo3-31', 'updatedAt': '2026/03/24', 'prices': {'averageSellPrice': 2.57, 'lowPrice': 0.04, 'trendPrice': 2.43, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 0.0, 'lowPriceExPlus': 0.25, 'avg1': 1.5, 'avg7': 2.48, 'avg30': 2.59, 'reverseHoloAvg1': 0.0, 'reverseHoloAvg7': 0.0, 'reverseHoloAvg30': 0.0}}",,,
neo3-32,Lanturn,Pokémon,['Stage 1'],31,80,['Lightning'],Chinchou,"[{'name': 'Submerge', 'text': ""Once during your turn (before your attack), you may change Lanturn's type to Water until the end of your turn. This power can't be used if Lanturn is Asleep, Confused, or Paralyzed. If Lanturn becomes Asleep, Confused, or Paralyzed after you have used this power, its type changes back to Lightning."", 'type': 'Pokémon Power'}]","[{'name': 'Blinding Light', 'cost': ['Lightning', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '30', 'text': 'Flip a coin. If heads, the Defending Pokémon is now Confused.'}]","[{'type': 'Fighting', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,"{'id': 'neo3', 'name': 'Neo Revelation', 'series': 'Neo', 'printedTotal': 64, 'total': 66, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'N3', 'releaseDate': '2001/09/21', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/neo3/symbol.png', 'logo': 'https://images.pokemontcg.io/neo3/logo.png'}}",32,Kagemaru Himeno,Uncommon,"It blinds prey with an intense burst of light, then swallows the immobilized prey in a single gulp.",[171],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/neo3/32.png', 'large': 'https://images.pokemontcg.io/neo3/32_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/neo3-32', 'updatedAt': '2026/03/26', 'prices': {'1stEdition': {'low': 1.07, 'mid': 2.13, 'high': 4.99, 'market': 2.16, 'directLow': None}, 'unlimited': {'low': 0.5, 'mid': 1.1, 'high': 21.22, 'market': 1.21, 'directLow': None}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/neo3-32', 'updatedAt': '2026/03/24', 'prices': {'averageSellPrice': 0.92, 'lowPrice': 0.03, 'trendPrice': 0.65, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 0.0, 'lowPriceExPlus': 0.3, 'avg1': 0.29, 'avg7': 0.66, 'avg30': 0.97, 'reverseHoloAvg1': 0.0, 'reverseHoloAvg7': 0.0, 'reverseHoloAvg30': 0.0}}",,,
neo3-33,Magcargo,Pokémon,['Stage 1'],48,80,['Fire'],Slugma,"[{'name': 'Magma Pool', 'text': ""If Magcargo is your Active Pokémon and moves to the Bench, remove 1 Fire Energy card attached to Magcargo, if any, and attach it to the new Active Pokémon. (You can't choose an Energy card that you used to pay the Retreat Cost.)"", 'type': 'Pokémon Power'}]","[{'name': 'Lava Flow', 'cost': ['Fire', 'Fire', 'Fire'], 'convertedEnergyCost': 3, 'damage': '40+', 'text': 'You may discard any number of Fire Energy cards attached to Magcargo when you use this attack. If you do, this attack does 40 damage plus 20 more damage for each Fire Energy card you discarded in this way.'}]","[{'type': 'Water', 'value': '×2'}]","['Colorless', 'Colorless', 'Colorless']",3.0,"{'id': 'neo3', 'name': 'Neo Revelation', 'series': 'Neo', 'printedTotal': 64, 'total': 66, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'N3', 'releaseDate': '2001/09/21', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/neo3/symbol.png', 'logo': 'https://images.pokemontcg.io/neo3/logo.png'}}",33,Shin-ichi Yoshida,Uncommon,The shell on its back is just skin that has cooled and hardened. It breaks easily with a slight touch.,[219],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/neo3/33.png', 'large': 'https://images.pokemontcg.io/neo3/33_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/neo3-33', 'updatedAt': '2026/03/26', 'prices': {'1stEdition': {'low': 2.35, 'mid': 3.25, 'high': 998.99, 'market': 4.26, 'directLow': 179.79}, 'unlimited': {'low': 0.35, 'mid': 1.49, 'high': 96.95, 'market': 1.6, 'directLow': 29.98}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/neo3-33', 'updatedAt': '2026/03/23', 'prices': {'averageSellPrice': 1.27, 'lowPrice': 0.02, 'trendPrice': 1.23, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 0.0, 'lowPriceExPlus': 0.1, 'avg1': 2.0, 'avg7': 1.52, 'avg30': 1.24, 'reverseHoloAvg1': 0.0, 'reverseHoloAvg7': 0.0, 'reverseHoloAvg30': 0.0}}",,,
